,name,platform_id,url,total_review_count,address,id,image_url,lat,lng,zabiha_name,zabiha_lat,zabiha_lng,zabiha_distance,zabiha_similarity,mfoodies_name,mfoodies_lat,mfoodies_lng,mfoodies_distance,mfoodies_similarity,halal,note_1,note_2
270,Sami's Kabab House,hXqrA_Z3jZ8Q1O6ZehWSwQ,https://www.yelp.com/biz/samis-kabab-house-astoria?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,388,"{""35-57 Crescent St"",""Astoria, NY 11106""}",5746,https://s3-media4.fl.yelpcdn.com/bphoto/kyr8TsrLPO6iE3vPbxGbpQ/o.jpg,40.7587874,-73.9326435,Samis Kabab House,40.7584954,-73.9331222,0.051767473,0.971428571,Affy's Premium Grill,40.764918,-73.9551707,2.016042721,0.210526316,TRUE,"It's��_halal, it's delicious, it's a nice environment, and they have four awesome sauces! 10/10 would recommend any day of the week!��_",
279,31st and Broadway Halal Cart,7a26yYZZdcWuljbBLE5I-g,https://www.yelp.com/biz/31st-and-broadway-halal-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,39,"{""31ST St And Broadway"",""New York, NY 10001""}",5795,https://s3-media1.fl.yelpcdn.com/bphoto/Xjh-aAtNzdwEPxu70u9E4Q/o.jpg,40.74752727,-73.98831176,Gourmet Palace,40.74595261,-73.98782349,0.179860886,0.238095238,One Thai Chef,40.74595261,-73.98782349,0.179860886,0.195121951,TRUE,In name,
281,Gardenia Terrace,B3vbVvQOofXU6lFkrN1_2A,https://www.yelp.com/biz/gardenia-terrace-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,188,"{""826 10th Ave"",""New York, NY 10019""}",5797,https://s3-media1.fl.yelpcdn.com/bphoto/V4imLVp-8_cVyQk2qYyIJA/o.jpg,40.7675581,-73.9892952,Gardenia Terrace,40.7675768,-73.9892241,0.006338612,1,Kotti Berliner D��__ner Kebab,40.7651682,-73.9880105,0.286925133,0.285714286,TRUE,,
283,Chez Maty Et Sokhna,wLiyIxZP_PjQkFFyT-L5JQ,https://www.yelp.com/biz/chez-maty-et-sokhna-harlem?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,83,"{""2249 Adam Clayton Powell Jr Blvd"",""Harlem, NY 10027""}",5799,https://s3-media2.fl.yelpcdn.com/bphoto/HvAoFU1AAGLlGXs_DDzF9g/o.jpg,40.81357518,-73.94467434,Keur Sokhna,40.8135742,-73.9448191,0.012183063,0.533333333,Memo Shish Kebab - Manhattan,40.8135742,-73.9448191,0.012183063,0.340425532,FALSE,My friend asked if their meat was��_halal. She proceeded to talk about how they only had lamb; no chicken.,
294,NY Dosas,x3NeZ4xToUxVKDoZ32D5tg,https://www.yelp.com/biz/ny-dosas-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,445,"{""50 Washington Sq S"",""New York, NY 10014""}",5755,https://s3-media3.fl.yelpcdn.com/bphoto/8vgARG6zrT-JVx0aksC9aQ/o.jpg,40.73083861,-73.9986378,Kimmel Market Place,40.7299366,-73.9978275,0.121332808,0.148148148,Carifesta,40.7293583,-73.9983012,0.167028451,0.235294118,FALSE,?,
304,Pita Press,USQxn9Arz6tl-4AqtqpCkg,https://www.yelp.com/biz/pita-press-new-york-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,180,"{""25 Cedar St"",""New York, NY 10005""}",5767,https://s3-media2.fl.yelpcdn.com/bphoto/_lmpV8FMMGlGeROGtsLLdg/o.jpg,40.7070857,-74.0080807,Zeytin Mediterranean,40.7057092,-74.0074731,0.161401381,0.266666667,Desi Galli,40.7057092,-74.0074731,0.161401381,0.2,FALSE,?,
305,GRK Fresh Greek - Financial District,lBO2fKhSnvqKDj_C8Uh9aQ,https://www.yelp.com/biz/grk-fresh-greek-financial-district-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,479,"{""111 Fulton St"",""New York, NY 10038""}",5768,https://s3-media3.fl.yelpcdn.com/bphoto/oIayMCd6mjuUVU3i8yL-3w/o.jpg,40.709995,-74.00688348,Tandoor Palace,40.709268,-74.005846,0.119088444,0.2,Zatar Cafe & Bistro,40.709268,-74.005846,0.119088444,0.290909091,FALSE,I have literally had��_Halal��_cart Gyro that is better than the Chicken Gyro I got here.,
306,Halal Cart,vwgLem_9f5zJUXI_c0gM8w,https://www.yelp.com/biz/halal-cart-new-york-71?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,7,"{""315 Lafayette St"",""New York, NY 10012""}",5769,https://s3-media1.fl.yelpcdn.com/bphoto/6kDiLc9pGp63itnMRz417g/o.jpg,40.7251055,-73.99491156,King Kabab,40.703707,-73.8220305,14.76383721,0.2,Affy's Premium Grill,40.764918,-73.9551707,5.550352478,0.133333333,TRUE,In name,
307,Tariq's 1 Halal Food,Fhci4x-sP3eTF8qhvLf1cA,https://www.yelp.com/biz/tariqs-1-halal-food-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,43,"{""Corner Of 19th St And Park Ave S"",""New York, NY 10003""}",5770,https://s3-media2.fl.yelpcdn.com/bphoto/o6-lacKIPPhb9UR89lLJ_g/o.jpg,40.7377464,-73.9882183,Skewr Kabob Kitchen,40.7404492,-73.9875762,0.30536772,0.102564103,Tarim Uyghur Cuisine,40.7388719,-73.9929549,0.418232598,0.25,TRUE,In name,
308,Express Power Lunch,OsC75yVh1Fc0LusbaSRvSA,https://www.yelp.com/biz/express-power-lunch-new-york-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,12,"{""New York, NY 10004""}",5771,https://s3-media2.fl.yelpcdn.com/bphoto/ST8GjhJkeGBqsyoyo7pD9A/o.jpg,40.70333,-74.01412,Prince of Egypt Cart,40.75535,-73.9754,6.641078993,0.153846154,Fatima's Halal Kitchen,40.75535,-73.9754,6.641078993,0.243902439,TRUE,https://www.yelp.com/biz_photos/express-power-lunch-new-york-2?select=r6ANqQ5nJVjXW0YmfmerVg,
309,Nyonya,M-odQWSEfsR2mVEw7nKG-g,https://www.yelp.com/biz/nyonya-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,2072,"{""199 Grand St"",""New York, NY 10013""}",5772,https://s3-media2.fl.yelpcdn.com/bphoto/YuWC1Gwo7ku4PvD-7mDQnA/o.jpg,40.7190148,-73.9968228,Kabab Bites,40.7199353,-73.9958662,0.130291456,0.117647059,SkyIce Thai Food & Ice Cream,40.7207892,-73.994925,0.25398653,0.176470588,FALSE,"Only down side was that the meat wasn't��_halal, which made it difficult for my Muslim friends.",
320,Fertile Crescent Grocery and Halal Butcher,a6dP5MfCitUCwfUhunuvqw,https://www.yelp.com/biz/fertile-crescent-grocery-and-halal-butcher-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,16,"{""570 Atlantic Ave"",""Brooklyn, NY 11226""}",5465,https://s3-media1.fl.yelpcdn.com/bphoto/6KtSKkQrfRxcEu0xevopEg/o.jpg,40.68447,-73.97895,Halal International,40.6843652,-73.9788458,0.014594174,0.295081967,YANA - Uyghur Kebab Express,40.7040511,-74.0090199,3.341797538,0.144927536,TRUE,In name,
335,Carifesta Restaurant,ahKL-52Ogn7iPFjhQbbb3w,https://www.yelp.com/biz/carifesta-restaurant-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,23,"{""4251 White Plains Rd"",""Bronx, NY 10466""}",5481,https://s3-media2.fl.yelpcdn.com/bphoto/I5LZPgCICPrDVfO49jIG8g/o.jpg,40.89485,-73.8568,Carifesta,40.8947716,-73.8566224,0.017286888,0.620689655,The Soul Spot,40.8615532,-73.9250403,6.828212434,0.121212121,TRUE,,
336,Agra Grill,khZwIk7s0AqTk0jy0WPvkw,https://www.yelp.com/biz/agra-grill-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,75,"{""3835 White Plains Rd"",""Bronx, NY 10467""}",5482,https://s3-media1.fl.yelpcdn.com/bphoto/mI4EDzs3-BMd9BwwaHUPaw/o.jpg,40.88465,-73.86244,Kennedy Fried Chicken,40.8785897,-73.8733474,1.13797062,0.193548387,The Soul Spot,40.8615532,-73.9250403,5.856657501,0.173913043,TRUE,The food is��_halal��_and delicious.��_,
343,Mr-Pizza,FWMS0WxNya920hWPLiFL_w,https://www.yelp.com/biz/mr-pizza-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,13,"{""1448 E Ave"",""Bronx, NY 10462""}",5533,https://s3-media2.fl.yelpcdn.com/bphoto/bDaH9NfS-9rWOj_13ttYBQ/o.jpg,40.83623814,-73.86029774,Mr. Pizza,40.8361635,-73.8600089,0.025677809,0.823529412,The Soul Spot,40.8615532,-73.9250403,6.130132229,0,TRUE,,
354,Marc Forgione,DRitJoNGTkHXZvH_YpLIAw,https://www.yelp.com/biz/marc-forgione-new-york-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,921,"{""134 Reade St"",""New York, NY 10013""}",5773,https://s3-media1.fl.yelpcdn.com/bphoto/a6QTlaaU_zJb-GB8ropyeA/o.jpg,40.71647,-74.0095599,Marc Forgione,40.7165695,-74.0095233,0.011485954,1,Sagar Chinese,40.7151396,-74.0077461,0.212727777,0.461538462,TRUE,,
360,Pakiza Halal Food Cart,IZx0xAVqFGFKXsfE1f8HSQ,https://www.yelp.com/biz/pakiza-halal-food-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,3,"{""60 Wall St"",""New York, NY 10005""}",5820,https://s3-media2.fl.yelpcdn.com/bphoto/0FGwdOHnurCtOUkv_1_ZAQ/o.jpg,40.706241,-74.008506,Zeytin Mediterranean,40.7057092,-74.0074731,0.105248857,0.095238095,Desi Galli,40.7057092,-74.0074731,0.105248857,0.3125,TRUE,In name,
361,Halal Wings Plus,vVZRmqx4IYijzva5K_1sGg,https://www.yelp.com/biz/halal-wings-plus-san-francisco-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,460,"{""533 Jones St"",""San Francisco, CA 94102""}",5489,https://s3-media2.fl.yelpcdn.com/bphoto/iHSM7pg64t6cAmW4fDRbig/o.jpg,37.78627014,-122.4132996,Papa's Halal Chicken,40.6252772,-74.1484573,4118.358782,0.444444444,Halal Kitchen,40.7340458,-74.0080545,4127.501045,0.551724138,TRUE,In name,
363,Cracked & Battered - Marina,EywuPThEPY-BqhSV9UsvRg,https://www.yelp.com/biz/cracked-and-battered-san-francisco-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,34,"{""2240 Chestnut St"",""San Francisco, CA 94123""}",5491,https://s3-media3.fl.yelpcdn.com/bphoto/-XbJMsxlOt4YdmN7ofeEXQ/o.jpg,37.80048,-122.44014,Papa's Halal Chicken,40.6252772,-74.1484573,4120.038889,0.212765957,Halal Kitchen,40.7340458,-74.0080545,4129.172656,0.2,TRUE,"Also loved the fact that when I asked if the place ��_is��_halal, the response was ""Alhumdulillah"" - thank you for having this great��_halal��_spot in the Marina.",I can't believe that on top of this it's��_Halal��_and also reasonably priced for the area.
364,SINI,IFixCW55AIdKNuYI9M78KQ,https://www.yelp.com/biz/sini-san-francisco-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,173,"{""322 Kearny St"",""San Francisco, CA 94108""}",5492,https://s3-media4.fl.yelpcdn.com/bphoto/UdKSH9auWnYE7CB6AZn8Ag/o.jpg,37.791196,-122.403911,Papa's Halal Chicken,40.6252772,-74.1484573,4117.39662,0,Halal Kitchen,40.7340458,-74.0080545,4126.538021,0,TRUE,Chicken and beef is��_halal��_here.,
369,De Afghanan Kabob House,MIJ2lGmKAHe41xRcefHzvg,https://www.yelp.com/biz/de-afghanan-kabob-house-san-francisco-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,553,"{""1035 Geary St"",""San Francisco, CA 94109""}",5497,https://s3-media2.fl.yelpcdn.com/bphoto/hH__HzhkOPI0rf8R9YGNGQ/o.jpg,37.78577,-122.420359,Papa's Halal Chicken,40.6252772,-74.1484573,4118.96104,0.23255814,Halal Kitchen,40.7340458,-74.0080545,4128.10271,0.277777778,TRUE,I also love the fact that the meat is Zabiha��_Halal��_which can be hard to find in the city!,
373,Curry Leaf,c70nh-BV7Nn_rnNXDXnABg,https://www.yelp.com/biz/curry-leaf-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,649,"{""943 Columbus Ave"",""San Francisco, CA 94133""}",5501,https://s3-media4.fl.yelpcdn.com/bphoto/jm1KBL9nwo7fYLJF4xNTUQ/o.jpg,37.80308,-122.41452,Papa's Halal Chicken,40.6252772,-74.1484573,4117.823785,0.133333333,Halal Kitchen,40.7340458,-74.0080545,4126.959398,0.173913043,TRUE,��_Let's not forget to mention the meat is��_Halal,
375,Eden Silk Road Cuisine,FLf4fbh3P3cXbxAxyl99YQ,https://www.yelp.com/biz/eden-silk-road-cuisine-san-francisco-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,209,"{""572 O'farrell St"",""San Francisco, CA 94102""}",5503,https://s3-media3.fl.yelpcdn.com/bphoto/gsdpp1P6oGt1uKWa-3Kqzg/o.jpg,37.78581,-122.41412,Papa's Halal Chicken,40.6252772,-74.1484573,4118.44399,0.095238095,Halal Kitchen,40.7340458,-74.0080545,4127.58634,0.114285714,TRUE,Plus it's all��_halal,
380,Locali Mediterranean,weV0R2I-nc73zbmkd-Etdw,https://www.yelp.com/biz/locali-mediterranean-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,239,"{""98 Battery St"",""San Francisco, CA 94111""}",5508,https://s3-media3.fl.yelpcdn.com/bphoto/HTCN72-R4U7QO-ft6BhXFw/o.jpg,37.79199386,-122.3995799,Papa's Halal Chicken,40.6252772,-74.1484573,4117.008558,0.25,Halal Kitchen,40.7340458,-74.0080545,4126.150133,0.424242424,TRUE,"It is completely��_halal, so you can get that. ��_",
381,Fayala,Ke7IOhlPnWYbdfGgXp78MA,https://www.yelp.com/biz/fayala-san-francisco-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,266,"{""215 Fremont St"",""Ste 2B"",""San Francisco, CA 94105""}",5549,https://s3-media2.fl.yelpcdn.com/bphoto/xZyjoL2NfQ17pn7JpcwSkQ/o.jpg,37.78914,-122.3943,Papa's Halal Chicken,40.6252772,-74.1484573,4116.680224,0.307692308,Halal Kitchen,40.7340458,-74.0080545,4125.823493,0.315789474,TRUE,"Regardless of the negative reviews people are posting of this restaurant, I find this restaurant to be VERY CLEAN, have FRIENDLY staff and a DELICIOUS��_Halal��_Chicken Bowl!��_",
382,Chaat Corner,PEswwJYnalFV_NpsB994bQ,https://www.yelp.com/biz/chaat-corner-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1084,"{""320 3rd St"",""San Francisco, CA 94107""}",5550,https://s3-media2.fl.yelpcdn.com/bphoto/2msr8nyWYUNBRAImMn8Xqg/o.jpg,37.783496,-122.398842,Papa's Halal Chicken,40.6252772,-74.1484573,4117.269094,0.1875,Halal Kitchen,40.7340458,-74.0080545,4126.414044,0.16,TRUE,"It's��_halal��_and I needed my protein, so I decided to dig in.",
384,Pakwan Restaurant - 16th Street,zf62D_W7iGzgdV6U_CeApQ,https://www.yelp.com/biz/pakwan-restaurant-16th-street-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1745,"{""3180-82 16th St"",""San Francisco, CA 94103""}",5552,https://s3-media2.fl.yelpcdn.com/bphoto/x0_kI1EFuHlWPpmV5zJmUw/o.jpg,37.7649157,-122.4237774,Papa's Halal Chicken,40.6252772,-74.1484573,4120.033337,0.156862745,Halal Kitchen,40.7340458,-74.0080545,4129.182702,0.136363636,FALSE,Not��_halal��_:(,
385,GoodFella's Pizzeria & Grill,WiYuZTvpLccsCLaouxpt0w,https://www.yelp.com/biz/goodfellas-pizzeria-and-grill-san-francisco-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,256,"{""377 Bay St"",""San Francisco, CA 94133""}",5553,https://s3-media3.fl.yelpcdn.com/bphoto/IkBl4_1crFo1oYUJHB4Tbw/o.jpg,37.80554,-122.41315,Papa's Halal Chicken,40.6252772,-74.1484573,4117.617596,0.25,Halal Kitchen,40.7340458,-74.0080545,4126.752407,0.243902439,TRUE,Also and big plus they serve��_halal��_meat!,
412,Oasis Grill,9st9W848AEY6UL3DvtgiSw,https://www.yelp.com/biz/oasis-grill-san-francisco-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,256,"{""711B Market St"",""San Francisco, CA 94103""}",5554,https://s3-media4.fl.yelpcdn.com/bphoto/T2oawxJnj9yPJ7uFNY-aBw/o.jpg,37.78709943,-122.4038469,Papa's Halal Chicken,40.6252772,-74.1484573,4117.54631,0.258064516,Halal Kitchen,40.7340458,-74.0080545,4126.689306,0.166666667,TRUE,"and hey, it's��_halal!",
413,Arabian Nights Restaurant,w5BLpD2_aj9gyTMiStJ65Q,https://www.yelp.com/biz/arabian-nights-restaurant-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,721,"{""2345 Mission St"",""San Francisco, CA 94110""}",5555,https://s3-media3.fl.yelpcdn.com/bphoto/_hY6A3uSz5UP2hNDz-6MXw/o.jpg,37.759515,-122.418782,Papa's Halal Chicken,40.6252772,-74.1484573,4119.82521,0.266666667,Halal Kitchen,40.7340458,-74.0080545,4128.977223,0.157894737,FALSE,lack of��_halal��_food when on their website it says that their dishes are indeed��_halal,"Since my coworker couldn't eat any meat dishes because they were not��_halal, she opted for a prawns dish which lacked prawns and was not filling."
417,Beit Rima,BjlVE7tTp1UCEttgkM1Big,https://www.yelp.com/biz/beit-rima-san-francisco-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,326,"{""138 Church St"",""San Francisco, CA 94114""}",5559,https://s3-media1.fl.yelpcdn.com/bphoto/7j77HFHqc-mJkfdFK2T94g/o.jpg,37.76872,-122.42943,Papa's Halal Chicken,40.6252772,-74.1484573,4120.356299,0.068965517,Halal Kitchen,40.7340458,-74.0080545,4129.503561,0.181818182,TRUE,Ps the meat is all��_halal!,
418,Little Delhi,Qr0dBKxCtWWUr9bJ74aWQA,https://www.yelp.com/biz/little-delhi-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1970,"{""83 Eddy St"",""San Francisco, CA 94102""}",5560,https://s3-media1.fl.yelpcdn.com/bphoto/CfvU68fhM_dcwyNz_RIt9A/o.jpg,37.78416,-122.40901,Papa's Halal Chicken,40.6252772,-74.1484573,4118.084186,0.25,Halal Kitchen,40.7340458,-74.0080545,4127.227745,0.24,TRUE,"chai and dal soup were nice, badami chicken was great, only lamb is��_halal��_(for those interested to know)",
420,Truly Mediterranean,0QydZwQebF1b36i9OwHppA,https://www.yelp.com/biz/truly-mediterranean-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1223,"{""3109 16th St"",""San Francisco, CA 94103""}",5562,https://s3-media2.fl.yelpcdn.com/bphoto/-ad-QwrDSAW8Mit7VeYRmg/o.jpg,37.764755,-122.422263,Papa's Halal Chicken,40.6252772,-74.1484573,4119.914278,0.205128205,Halal Kitchen,40.7340458,-74.0080545,4129.063874,0.375,TRUE,"100%��_halal��_shawerma and they also have vegetarian options (the falafel sandwich), which also tasted amazing.",
423,Paris Pizza,b3AQeuuQw0_o-Qh7i3v28g,https://www.yelp.com/biz/paris-pizza-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,118,"{""448 Broadway St"",""San Francisco, CA 94133""}",5565,https://s3-media2.fl.yelpcdn.com/bphoto/uQCskR4W9LQzTCiPTVVlZg/o.jpg,37.798313,-122.404752,Papa's Halal Chicken,40.6252772,-74.1484573,4117.196941,0.322580645,Halal Kitchen,40.7340458,-74.0080545,4126.33549,0.166666667,FALSE,Beef does not meat��_halal,
424,New Tikka Masala,4ySCA8acWEMTeuMK_Knotg,https://www.yelp.com/biz/new-tikka-masala-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,126,"{""425 Ellis St"",""San Francisco, CA 94102""}",5566,https://s3-media1.fl.yelpcdn.com/bphoto/QlKM5XnXobgMIjbuE9u_Mg/o.jpg,37.7846891,-122.413262,Papa's Halal Chicken,40.6252772,-74.1484573,4118.415514,0.222222222,Halal Kitchen,40.7340458,-74.0080545,4127.558394,0.206896552,TRUE,Halal��_Meat is served here.,
425,Punjab Kabab House,fb49tiO6Ax-D3E-mKJrH_w,https://www.yelp.com/biz/punjab-kabab-house-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,350,"{""101 Eddy St"",""San Francisco, CA 94102""}",5567,https://s3-media1.fl.yelpcdn.com/bphoto/2NS8NPzOTEPpAuajvRvEzQ/o.jpg,37.7843487,-122.4093534,Papa's Halal Chicken,40.6252772,-74.1484573,4118.10542,0.315789474,Halal Kitchen,40.7340458,-74.0080545,4127.248868,0.258064516,TRUE,This place also serves��_halal��_meat,
434,1601 Bar & Kitchen,do1T-8_w5HaLHBgMYLw2Xw,https://www.yelp.com/biz/1601-bar-and-kitchen-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,277,"{""1601 Howard St"",""San Francisco, CA 94103""}",5636,https://s3-media2.fl.yelpcdn.com/bphoto/6OaXCDXLiKYA3vXqHo5q5A/o.jpg,37.7715817,-122.4168819,Papa's Halal Chicken,40.6252772,-74.1484573,4119.210937,0.368421053,Halal Kitchen,40.7340458,-74.0080545,4128.35849,0.580645161,TRUE,"The��_halal��_goat stew was perfectly cooked to tender perfection, and in a bold spicy curry.",
435,Ganim's Market,X1hrqO0vHGb06ldktl0awA,https://www.yelp.com/biz/ganims-market-san-francisco-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,248,"{""1135 18th St"",""San Francisco, CA 94107""}",5637,https://s3-media4.fl.yelpcdn.com/bphoto/vYYAyiqUo_XEAXu1GScr3Q/o.jpg,37.7625944,-122.3940239,Papa's Halal Chicken,40.6252772,-74.1484573,4117.662394,0.411764706,Halal Kitchen,40.7340458,-74.0080545,4126.815978,0.148148148,TRUE,Found a new place that has��_Halal��_items on the menu.,
445,Khan's Halal Food Cart,zqGsKSl95p_vOQQJEniZkQ,https://www.yelp.com/biz/khans-halal-food-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,49,"{""Bell Blvd & Northern Blvd Corner"",""New York, NY 11361""}",5781,https://s3-media2.fl.yelpcdn.com/bphoto/4Tz14RxCup3W-p13fPELYg/o.jpg,40.76028,-73.76937,Patoug,40.7487082,-73.7576493,1.621830309,0.142857143,Asian Taste 86 Halal Food,40.8018929,-73.9344242,14.64730087,0.595744681,TRUE,In name,
